name,formula,state,formula_raw,phase_flag,mw,hf298,T_low,T_high,dh298_0,a1,a2,a3,a4,a5,a6,a7,b1,b2,eq
phosphorus monoxide trichloride,POCl3,g,P   1.00O   1.00CL  3.00    0.00    0.00,0,153.331261,-568400,200,1000,17715.956,47937.8816,-1270.38828,13.6771646,0.001082672,-1.74E-06,8.46E-10,-1.17E-13,-65075.7188,-43.14706821,1
phosphorus monoxide monofluoride dichloride,POFCl2,g,P   1.00O   1.00F   1.00CL  2.00    0.00,0,136.8769642,-793889.312,200,1000,16454.188,46940.6156,-1069.2426,10.71284279,0.009491183,-1.31E-05,8.43E-09,-2.14E-12,-92748.9499,-28.15078377,1
phosphorus monoxide difluoride monochloride,POF2Cl,g,P   1.00O   1.00F   2.00CL  1.00    0.00,0,120.4226674,-1022607.04,200,1000,14896.36,52264.3816,-969.10377,7.96363598,0.017555998,-2.40E-05,1.57E-08,-4.08E-12,-120265.6893,-15.93967449,1
phosphorus monoxide trifluoride,POF3,g,P   1.00O   1.00F   3.00    0.00    0.00,0,103.9683706,-1252000,200,1000,14166.349,29660.3071,-427.670575,3.6691461,0.028394938,-3.77E-05,2.45E-08,-6.34E-12,-150112.453,5.160417996,1
phosphorus dioxide,PO2,g,P   1.00O   2.00    0.00    0.00    0.00,0,62.972561,-281527.237,200,1000,10512.866,-63726.6499,1036.73632,-2.87777216,0.022781272,-2.57E-05,1.47E-08,-3.39E-12,-39935.4246,44.25294967,1
phosphorus monosulfide,PS,g,P   1.00S   1.00    0.00    0.00    0.00,0,63.039761,150431.316,200,1000,9616.116,-768.97868,-46.3782407,4.10464917,0.001555262,-2.32E-06,1.66E-09,-4.63E-13,17078.75808,4.230675966,1
diphosphorus,P2,g,P   2.00    0.00    0.00    0.00    0.00,0,61.947522,144000,200,1000,8904.107,30539.2251,-324.617759,4.02246381,0.003232095,-5.51E-06,4.20E-09,-1.22E-12,17969.1087,1.645350331,1
diphosphorus trioxide,P2O3,g,P   2.00O   3.00    0.00    0.00    0.00,0,109.945722,-684645.274,200,1000,16094.881,-66457.5389,758.090055,0.988843677,0.028598787,-3.23E-05,1.83E-08,-4.21E-12,-88200.3674,26.89914458,1
diphosphorus tetroxide,P2O4,g,P   2.00O   4.00    0.00    0.00    0.00,0,125.945122,-933754.627,200,1000,17325.58,-43760.9126,490.510283,0.964364937,0.038860736,-4.68E-05,2.81E-08,-6.82E-12,-116899.779,23.79582767,1
diphosphorus pentoxide,P2O5,g,P   2.00O   5.00    0.00    0.00    0.00,0,141.944522,-1124370.354,200,1000,22049.905,-29991.5922,-45.9450659,6.98748683,0.02883303,-3.10E-05,1.64E-08,-3.47E-12,-138190.14,-3.400572711,1
triphosphorus,P3,g,P   3.00    0.00    0.00    0.00    0.00,0,92.921283,210000,200,1000,12005.602,46933.5895,-864.358932,8.73424753,1.09E-05,-2.00E-06,2.10E-09,-6.92E-13,27748.4734,-20.63587261,1
triphosphorus hexoxide,P3O6,g,P   3.00O   6.00    0.00    0.00    0.00,0,188.917683,-1575681.029,200,1000,23439.282,201449.3813,-3053.488073,16.02114098,0.043168899,-6.38E-05,4.42E-08,-1.20E-11,-177650.3811,-65.5626789,1
tetraphosphorus,P4,g,P   4.00    0.00    0.00    0.00    0.00,0,123.895044,58900,200,1000,14108.648,120514.185,-2345.71179,17.7394655,-0.01456315,1.59E-05,-9.31E-09,2.27E-12,16088.4648,-70.88590647,1
tetraphosphorus hexoxide,P4O6,g,P   4.00O   6.00    0.00    0.00    0.00,0,219.891444,-1606000,200,1000,24797.523,376089.475,-5685.83262,29.1422545,0.022515321,-4.51E-05,3.59E-08,-1.06E-11,-168856.248,-145.1359851,1
tetraphosphorus heptoxide,P4O7,g,P   4.00O   7.00    0.00    0.00    0.00,0,235.890844,-1984448.045,200,1000,26372.317,321858.696,-4871.44473,24.54417068,0.040155096,-6.52E-05,4.76E-08,-1.33E-11,-218451.7427,-118.1504792,1
tetraphosphorus octoxide,P4O8,g,P   4.00O   8.00    0.00    0.00    0.00,0,251.890244,-2302214.078,200,1000,27946.336,271932.6942,-4118.60039,20.28714235,0.05685417,-8.40E-05,5.82E-08,-1.58E-11,-260453.9703,-94.0716207,1
tetraphosphorus nonoxide,P4O9,g,P   4.00O   9.00    0.00    0.00    0.00,0,267.889644,-2613979.111,200,1000,29521.355,219991.6395,-3336.46494,15.86413106,0.074024523,-0.000103484,6.94E-08,-1.84E-11,-301874.2692,-69.9796767,1
tetraphosphorus decoxide,P4O10,g,P   4.00O  10.00    0.00    0.00    0.00,0,283.88905,-2906223.447,200,1000,31096.553,167014.2268,-2540.2433,11.36853403,0.091378122,-0.000123199,8.08E-08,-2.11E-11,-341015.191,-46.4343134,1
lead,Pb,g,PB  1.00    0.00    0.00    0.00    0.00,0,207.2,195200,200,1000,6197.428,1213.382285,-19.06116019,2.619299546,-0.000382952,6.69E-07,-6.06E-10,2.24E-13,22820.96238,6.2013692,1
lead bromide,PbBr,g,PB  1.00BR  1.00    0.00    0.00    0.00,0,287.104,64816.771,200,1000,10141.571,-2448.102244,-45.6156846,4.6909151,-0.000377269,5.78E-07,-4.07E-10,1.20E-13,6661.12757,5.98735131,1
lead bromide,PbBr2,g,PB  1.00BR  2.00    0.00    0.00    0.00,0,367.008,-103908.063,200,1000,15021.937,-6172.76636,-67.8320763,7.27315614,-0.00059906,7.36E-07,-4.74E-10,1.25E-13,-14278.90796,-0.698799215,1
lead bromide,PbBr3,g,PB  1.00BR  3.00    0.00    0.00    0.00,0,446.912,-104010.957,200,1000,19968.643,-11644.2425,-155.5151665,10.62317321,-0.001361947,1.67E-06,-1.07E-09,2.82E-13,-14782.08304,-14.43758579,1
lead bromide,PbBr4,g,PB  1.00BR  4.00    0.00    0.00    0.00,0,526.816,-182435.511,200,1000,25871.489,-11764.58199,-256.7166983,14.02223292,-0.002224117,2.72E-06,-1.74E-09,4.57E-13,-24621.25551,-28.8202075,1
lead chloride,PbCl,g,PB  1.00CL  1.00    0.00    0.00    0.00,0,242.6527,8818.592,200,1000,9786.592,1788.25795,-149.39616,5.07814343,-0.001176339,1.49E-06,-9.41E-10,2.44E-13,444.682283,2.295933029,1
lead chloride,PbCl2,g,PB  1.00CL  2.00    0.00    0.00    0.00,0,278.1054,-175547.471,200,1000,14002.529,2830.580143,-313.4256659,8.21282729,-0.002585096,3.11E-06,-1.97E-09,5.12E-13,-21675.69042,-9.21941548,1
lead chloride,PbCl3,g,PB  1.00CL  3.00    0.00    0.00    0.00,0,313.5581,-177653.507,200,1000,18255.693,862.358897,-525.315275,12.03336337,-0.004335185,5.22E-06,-3.31E-09,8.60E-13,-21805.76379,-26.94207393,1
lead chloride,PbCl4,g,PB  1.00CL  4.00    0.00    0.00    0.00,0,349.0108,-327430.362,200,1000,23449.438,17394.05796,-890.213932,16.37565058,-0.007088992,8.43E-06,-5.31E-09,1.37E-12,-38882.1562,-48.501343,1
lead fluoride,PbF,g,PB  1.00F   1.00    0.00    0.00    0.00,0,226.1984032,-98867.294,200,1000,9268.606,27740.46901,-488.182754,6.09448838,-0.002928815,3.25E-06,-1.92E-09,4.77E-13,-10728.46288,-5.39666806,1
lead fluoride,PbF2,g,PB  1.00F   2.00    0.00    0.00    0.00,0,245.1968064,-443427.39,200,1000,12572.61,59205.5228,-1052.529292,10.28969284,-0.005876346,6.10E-06,-3.42E-09,8.02E-13,-49990.5,-25.25115478,1
lead fluoride,PbF3,g,PB  1.00F   3.00    0.00    0.00    0.00,0,264.1952096,-489572.613,200,1000,15535.047,85530.9087,-1731.036694,15.5659615,-0.010222259,1.09E-05,-6.27E-09,1.50E-12,-53003.3567,-53.3573348,1
lead fluoride,PbF4,g,PB  1.00F   4.00    0.00    0.00    0.00,0,283.1936128,-799925.173,200,1000,19626.227,130996.3563,-2307.299499,19.4520144,-0.010245227,9.40E-06,-4.63E-09,9.45E-13,-88041.4746,-75.2464582,1
lead iodide,PbI,g,PB  1.00I   1.00    0.00    0.00    0.00,0,334.10447,108904.21,200,1000,10339.01,-2400.534472,-19.80857529,4.58772098,-0.000158756,3.03E-07,-2.26E-10,7.08E-14,11839.86539,7.54377855,1
lead iodide,PbI2,g,PB  1.00I   2.00    0.00    0.00    0.00,0,461.00894,-10252.63,200,1000,15247.37,-5904.98672,-48.3330703,7.19543803,-0.00042986,5.29E-07,-3.42E-10,8.99E-14,-3107.780155,1.324773678,1
lead iodide,PbI3,g,PB  1.00I   3.00    0.00    0.00    0.00,0,587.91341,21755.412,200,1000,21065.012,-10149.96331,-59.380782,10.24073798,-0.000530469,6.54E-07,-4.23E-10,1.11E-13,-113.8482403,-8.9755405,1
lead iodide,PbI4,g,PB  1.00I   4.00    0.00    0.00    0.00,0,714.81788,-41226.459,200,1000,27520.541,-12170.96972,-72.2631744,13.29294204,-0.000645466,7.96E-07,-5.14E-10,1.35E-13,-8528.14868,-20.10457498,1
lead oxide,PbO,g,PB  1.00O   1.00    0.00    0.00    0.00,0,223.1994,68136.508,200,1000,8961.508,36437.3438,-451.429274,4.89670297,0.000963506,-2.50E-06,2.19E-09,-6.79E-13,9404.47675,-0.532132009,1
lead oxide,PbO2,g,PB  1.00O   2.00    0.00    0.00    0.00,0,239.1988,136152.734,200,1000,12250.934,70710.5829,-1076.757462,9.40171173,-0.001003862,-1.23E-06,1.86E-09,-6.83E-13,19996.45981,-25.03976748,1
lead sulfide,PbS,g,PB  1.00S   1.00    0.00    0.00    0.00,0,239.266,127945.522,200,1000,9430.322,16806.55959,-365.731918,5.80204087,-0.002567349,2.99E-06,-1.83E-09,4.60E-13,15889.60681,-3.3037677,1
lead sulfide,PbS2,g,PB  1.00S   2.00    0.00    0.00    0.00,0,271.332,244049.005,200,1000,14021.205,24463.7588,-665.485546,9.92020118,-0.004924194,5.72E-06,-3.53E-09,8.97E-13,30443.1013,-22.95764446,1
dilead,Pb2,g,PB  2.00    0.00    0.00    0.00    0.00,0,414.4,305561.153,200,1000,10555.953,-843.377073,-21.57962977,4.62554169,-0.000268622,6.73E-07,-5.93E-10,2.17E-13,35498.4298,7.0175073,1
rubidium,Rb,g,RB  1.00    0.00    0.00    0.00    0.00,0,85.4678,80900,200,1000,6197.428,13.52856616,-0.204223268,2.501213823,-3.65E-06,5.88E-09,-4.84E-12,1.60E-15,8985.56921,6.20700548,1
rubidium hydroxide,RbOH,g,RB  1.00O   1.00H   1.00    0.00    0.00,0,102.47514,-238000,200,1000,11761.202,12138.32721,-544.141159,8.45981464,-0.003561527,2.99E-06,-7.28E-10,-4.55E-14,-27872.62486,-19.13421991,1
rubidium dioxide dihydride,Rb2O2H2,g,RB  2.00O   2.00H   2.00    0.00    0.00,0,204.95028,-639000,200,1000,23407.379,-4577.07653,-841.7631,17.04083828,-0.005357883,3.95E-06,-2.05E-10,-4.09E-13,-76949.8217,-54.3541278,1
radon,Rn,g,RN  1.00    0.00    0.00    0.00    0.00,0,222.0176,0,200,1000,6197.428,3.39E-06,-1.31E-07,2.500000001,-2.98E-12,4.34E-15,-3.18E-18,9.25E-22,-745.374999,6.95244198,1
sulfur,S,g,S   1.00    0.00    0.00    0.00    0.00,0,32.066,277170,200,1000,6657.425,-317.484182,-192.4704923,4.68682593,-0.005841366,7.54E-06,-4.86E-09,1.26E-12,33235.9218,-5.71847719,1
sulfur monochloride,SCl,g,S   1.00CL  1.00    0.00    0.00    0.00,0,67.5187,156469.988,300,1000,0,0,0,3.705588,0.005271862,-1.14E-05,1.05E-08,-3.53E-12,17561.159,6.27945123,1
sulfur dichloride,SCl2,g,S   1.00CL  2.00    0.00    0.00    0.00,0,102.9714,-17572.262,300,1000,0,0,0,3.5966371,0.014327193,-2.52E-05,2.06E-08,-6.40E-12,-3637.5837,10.0605557,1
sulfur d,SD,g,S   1.00D   1.00    0.00    0.00    0.00,0,34.080102,138494.852,300,1000,0,0,0,4.7285597,-0.005093988,9.91E-06,-7.33E-09,1.95E-12,15399.579,-1.56847952,1
sulfur monofluoride,SF,g,S   1.00F   1.00    0.00    0.00    0.00,0,51.0644032,15445.561,200,1000,9470.114,12064.5668,-291.027069,5.48010152,-0.00197588,2.47E-06,-1.61E-09,4.31E-13,1991.33753,-4.54410934,1
sulfur difluoride,SF2,g,S   1.00F   2.00    0.00    0.00    0.00,0,70.0628064,-293188.734,200,1000,11048.373,68705.3997,-843.196117,6.26925287,0.006484789,-1.15E-05,8.77E-09,-2.54E-12,-32300.0277,-8.79863969,1
sulfur trifluoride,SF3,g,S   1.00F   3.00    0.00    0.00    0.00,0,89.0612096,-504101.395,200,1000,13548.265,128400.104,-2084.85855,14.2341252,-0.00401475,9.15E-07,1.11E-09,-5.99E-13,-52395.2316,-51.8714695,1
sulfur tetrafluoride,SF4,g,S   1.00F   4.00    0.00    0.00    0.00,0,108.0596128,-760000,200,1000,15382.882,163620.231,-2531.34818,15.5912744,0.003326027,-1.05E-05,9.39E-09,-2.91E-12,-81155.4414,-61.3164423,1
sulfur pentafluoride,SF5,g,S   1.00F   5.00    0.00    0.00    0.00,0,127.058016,-902663.287,200,1000,18811.479,222422.006,-4044.05633,27.072347,-0.01744289,1.60E-05,-8.00E-09,1.67E-12,-92200.4765,-123.244701,1
sulfur hexafluoride,SF6,g,S   1.00F   6.00    0.00    0.00    0.00,0,146.0564192,-1219400,200,1000,16940.067,330944.792,-4737.57883,22.476832,0.010470941,-2.56E-05,2.15E-08,-6.52E-12,-125536.574,-109.17291,1
sulfur monohydride,SH,g,S   1.00H   1.00    0.00    0.00    0.00,0,33.07394,140412.109,200,1000,9098.109,6389.43468,-374.796092,7.54814577,-0.012888755,1.91E-05,-1.27E-08,3.24E-12,17221.7718,-17.60757308,1
tin,SN,g,S   1.00N   1.00    0.00    0.00    0.00,0,46.07274,267388.313,200,1000,9393.113,-68354.1235,1147.567483,-2.877802574,0.017248643,-2.06E-05,1.26E-08,-3.14E-12,25641.43612,42.2401035,1
sulfur monoxide,SO,g,S   1.00O   1.00    0.00    0.00    0.00,0,48.0654,4760.306,200,1000,8798.106,-33427.57,640.38625,-1.006641228,0.013815127,-1.70E-05,1.06E-08,-2.65E-12,-3371.29219,30.93865084,1
sulfur monoxide difluoride,SOF2,g,S   1.00O   1.00F   2.00    0.00    0.00,0,86.0622064,-584952.313,200,1000,12624.845,61142.8667,-908.069734,6.88338553,0.011925269,-1.67E-05,1.11E-08,-2.91E-12,-67429.5604,-11.2532521,1
sulfur dioxide,SO2,g,S   1.00O   2.00    0.00    0.00    0.00,0,64.0648,-296810,200,1000,10548.127,-53108.4214,909.031167,-2.356891244,0.022044499,-2.51E-05,1.45E-08,-3.37E-12,-41137.5208,40.4551486,1
sulfur dioxide monochloride monofluoride,SO2ClF,g,S   1.00O   2.00CL  1.00F   1.00    0.00,0,118.5159032,-556475.704,300,1000,0,0,0,2.9817528,0.026449167,-2.92E-05,1.40E-08,-2.03E-12,-68761.497,12.7316812,1
sulfur dioxide dichloride,SO2Cl2,g,S   1.00O   2.00CL  2.00    0.00    0.00,0,134.9702,-354802.065,300,1000,0,0,0,4.3851677,0.023212157,-2.65E-05,1.35E-08,-2.28E-12,-44802.974,6.5786788,1
sulfur dioxide difluoride,SO2F2,g,S   1.00O   2.00F   2.00    0.00    0.00,0,102.0616064,-760000,200,1000,13490.451,55331.9117,-807.469397,5.28720334,0.022945384,-2.89E-05,1.79E-08,-4.42E-12,-88994.2623,-4.12441355,1
sulfite,SO3,g,S   1.00O   3.00    0.00    0.00    0.00,0,80.0642,-395900,200,1000,11688.499,-39530.5842,620.885637,-1.43788522,0.027641679,-3.15E-05,1.79E-08,-4.13E-12,-51841.1984,33.9141886,1
disulfur,S2,g,S   2.00    0.00    0.00    0.00    0.00,0,64.132,128600,200,1000,9132.11,35280.9178,-422.215658,4.67743349,0.001724046,-3.86E-06,3.34E-09,-9.93E-13,16547.67715,-0.795681124,1
disulfur dichloride,S2Cl2,g,S   2.00CL  2.00    0.00    0.00    0.00,0,135.0374,-16736,200,1000,0,0,0,3.47905708,0.032537003,-6.64E-05,6.21E-08,-2.17E-11,-4022.25567,12.2791824,1
"S2F2,thiothony",S2F2,g,S   2.00F   2.00    0.00    0.00    0.00,0,102.1288064,-401413,200,1000,13717.892,125290.4041,-1941.243874,13.25382183,-0.001341525,-2.77E-06,3.66E-09,-1.30E-12,-40672.0825,-45.6082568,1
disulfur monoxide,S2O,g,S   2.00O   1.00    0.00    0.00    0.00,0,80.1314,-56035.495,200,1000,11128.557,10927.0331,-95.2309987,3.14452543,0.011768542,-1.58E-05,1.04E-08,-2.71E-12,-7500.4719,11.0417364,1
trisulfur,S3,g,S   3.00    0.00    0.00    0.00    0.00,0,96.198,144738.328,200,1000,11974.328,72454.0366,-1162.14804,9.95542173,-0.004158053,3.24E-06,-1.26E-09,1.78E-13,21462.7607,-25.8752555,1
tetrasulfur,S4,g,S   4.00    0.00    0.00    0.00    0.00,0,128.264,135632.333,200,1000,14280.333,119867.386,-2040.79872,15.1024076,-0.007041233,5.35E-06,-2.00E-09,2.57E-13,24109.1544,-55.0318136,1
pentasulfur,S5,g,S   5.00    0.00    0.00    0.00    0.00,0,160.33,132993.354,200,1000,19053.353,136139.136,-2955.50282,26.3337096,-0.041258331,7.06E-05,-5.61E-08,1.66E-11,26753.2005,-106.971761,1
hexasulfur,S6,g,S   6.00    0.00    0.00    0.00    0.00,0,192.396,101315.179,200,1000,22787.179,97820.3226,-2568.71524,24.6716118,-0.0162036,1.71E-05,-9.75E-09,2.49E-12,20380.0597,-101.448527,1
heptasulfur,S7,g,S   7.00    0.00    0.00    0.00    0.00,0,224.462,111890.368,200,1000,26274.368,123358.23,-3200.43488,30.1561636,-0.021972955,2.49E-05,-1.51E-08,3.77E-12,23899.5419,-127.594312,1
octasulfur,S8,g,S   8.00    0.00    0.00    0.00    0.00,0,256.528,101277.123,200,1000,31573.122,314537.784,-6116.16349,48.7514013,-0.062412911,7.42E-05,-3.73E-08,5.80E-12,35737.2387,-228.859676,1
scandium,Sc,g,SC  1.00    0.00    0.00    0.00    0.00,0,44.95591,377700.259,200,1000,7002.259,-3700.80594,169.2506026,1.842242597,0.001364836,-1.58E-06,9.61E-10,-2.39E-13,43852.1524,10.72781921,1
silicon,Si,g,SI  1.00    0.00    0.00    0.00    0.00,0,28.0855,450000,200,1000,7550.258,98.3614081,154.6544523,1.87643667,0.001320638,-1.53E-06,8.95E-10,-1.95E-13,52635.1031,9.69828888,1
silicon monobromide,SiBr,g,SI  1.00BR  1.00    0.00    0.00    0.00,0,107.9895,175157.421,200,1000,10035.121,7370.28335,-505.106296,8.28059104,-0.010053839,1.36E-05,-9.12E-09,2.45E-12,21844.05475,-16.62032657,1
silicon dibromide,SiBr2,g,SI  1.00BR  2.00    0.00    0.00    0.00,0,187.8935,-51000,200,1000,13317.161,23863.4484,-641.530966,9.34566833,-0.004792326,5.58E-06,-3.45E-09,8.80E-13,-5014.94135,-17.4065016,1
silicon tribromide,SiBr3,g,SI  1.00BR  3.00    0.00    0.00    0.00,0,267.7975,-157000,200,1000,17461.439,39733.6999,-1066.54578,13.8086896,-0.007641813,8.78E-06,-5.37E-09,1.36E-12,-16517.6063,-37.8424445,1
silicon tetrabromide,SiBr4,g,SI  1.00BR  4.00    0.00    0.00    0.00,0,347.7015,-415800,200,1000,22313.721,68198.1596,-1520.18272,18.1034406,-0.009731475,1.07E-05,-6.34E-09,1.56E-12,-46166.7458,-59.7551861,1
silicon monocarbide,SiC,g,SI  1.00C   1.00    0.00    0.00    0.00,0,40.0962,734946.14,200,1000,9217.111,-6223.33089,314.1790457,0.389313083,0.011875075,-1.64E-05,1.13E-08,-3.05E-12,86062.2773,23.10164473,1
silicon dicarbide,SiC2,g,SI  1.00C   2.00    0.00    0.00    0.00,0,52.1069,631360.938,200,1000,11685.409,-41196.584,686.979075,0.02358757,0.015329471,-1.44E-05,6.38E-09,-1.06E-12,71308.8864,28.28862756,1
silicon tetracarbide dodecahydride,SiC4H12,g,SI  1.00C   4.00H  12.00    0.00    0.00,0,88.22358,-286604,298.15,1000,0,0,0,4.94618626,0.041142974,-2.93E-07,-2.29E-08,1.10E-11,-37731.0492,3.186270184,1
silicon monochloride,SiCl,g,SI  1.00CL  1.00    0.00    0.00    0.00,0,63.5382,142360.251,200,1000,9881.277,13467.6349,-217.049074,5.03408302,-0.00065675,4.84E-07,-1.40E-10,4.31E-15,16928.0115,-0.564111414,1
silicon dichloride,SiCl2,g,SI  1.00CL  2.00    0.00    0.00    0.00,0,98.9909,-163069.287,200,1000,12529.294,53051.4405,-1015.78215,10.3281283,-0.006211235,6.71E-06,-3.91E-09,9.46E-13,-16502.4688,-26.497319,1
silicon trichloride,SiCl3,g,SI  1.00CL  3.00    0.00    0.00    0.00,0,134.4436,-336271.671,200,1000,15717.466,86908.6184,-1677.43202,15.1144735,-0.008934979,9.09E-06,-5.01E-09,1.16E-12,-34775.3671,-50.8682023,1
silicon tetrachloride,SiCl4,g,SI  1.00CL  4.00    0.00    0.00    0.00,0,169.8963,-662200,200,1000,19455.437,117175.236,-2185.97362,19.0833602,-0.009638765,8.84E-06,-4.36E-09,8.95E-13,-72127.293,-73.0200727,1
silicon monofluoride,SiF,g,SI  1.00F   1.00    0.00    0.00    0.00,0,47.0839032,-25231.846,200,1000,9456.954,13435.19512,33.4119697,2.209142264,0.007455341,-1.07E-05,7.52E-09,-2.07E-12,-4089.12274,12.94598349,1
silicon monofluoride monochloride,SiFCl,g,SI  1.00F   1.00CL  1.00    0.00    0.00,0,82.5366032,-377825.696,200,1000,11832.883,41770.8011,-592.676041,6.40987735,0.004641373,-7.98E-06,6.01E-09,-1.72E-12,-43982.774,-6.26033148,1
silicon difluoride,SiF2,g,SI  1.00F   2.00    0.00    0.00    0.00,0,66.0823064,-592838.108,200,1000,11204.47,40530.3549,-399.734387,4.05513529,0.01153472,-1.76E-05,1.26E-08,-3.52E-12,-70477.8446,3.88078512,1
silicon trifluoride,SiF3,g,SI  1.00F   3.00    0.00    0.00    0.00,0,85.0807096,-996436.577,200,1000,13018.554,57550.9603,-717.921163,5.37918628,0.018131236,-2.74E-05,1.95E-08,-5.39E-12,-117763.302,-3.44172922,1
silicon tetrafluoride,SiF4,g,SI  1.00F   4.00    0.00    0.00    0.00,0,104.0791128,-1615000,200,1000,15355.893,12407.7408,-123.578746,2.68300345,0.032673545,-4.55E-05,3.09E-08,-8.27E-12,-195400.007,10.402945,1
silicon monohydride,SiH,g,SI  1.00H   1.00    0.00    0.00    0.00,0,29.09344,368718.358,200,1000,9227.258,-2665.600539,29.24611327,4.21014708,-0.004780124,1.11E-05,-9.23E-09,2.75E-12,43046.6873,0.921133023,1
silicon monohydride tribromide,SiHBr3,g,SI  1.00H   1.00BR  3.00    0.00    0.00,0,268.80544,-302927.675,300,1000,0,0,0,4.337011,0.02887299,-4.70E-05,3.75E-08,-1.16E-11,-38663.834,10.3216712,1
silicon monohydride monochloride,SiHCl,g,SI  1.00H   1.00CL  1.00    0.00    0.00,0,64.54614,54945.913,200,1000,10665.413,59096.7305,-878.006403,7.99968793,-0.004663141,8.59E-06,-6.61E-09,1.87E-12,9567.57034,-16.90015008,1
silicon monohydride trichloride,SiHCl3,g,SI  1.00H   1.00CL  3.00    0.00    0.00,0,135.45154,-496233.684,300,1000,0,0,0,2.6742042,0.034380385,-5.50E-05,4.31E-08,-1.32E-11,-61601.723,14.3335095,1
silicon monohydride monofluoride,SiHF,g,SI  1.00H   1.00F   1.00    0.00    0.00,0,48.0918432,-162657.169,200,1000,10230.231,21925.98671,-61.7522908,2.127372739,0.011235383,-1.32E-05,8.31E-09,-2.01E-12,-20169.94845,13.67184876,1
silicon monohydride trifluoride,SiHF3,g,SI  1.00H   1.00F   3.00    0.00    0.00,0,86.0886496,-1200839.727,300,1000,0,0,0,0.90654816,0.033265267,-4.39E-05,2.93E-08,-7.86E-12,-145841.96,19.9732657,1
silicon monohydride triiodide,SiHI3,g,SI  1.00H   1.00I   3.00    0.00    0.00,0,409.80685,-74475.337,300,1000,0,0,0,5.5211225,0.024841054,-4.08E-05,3.31E-08,-1.04E-11,-11407.189,7.78466951,1
silicon dihydride,SiH2,g,SI  1.00H   2.00    0.00    0.00    0.00,0,30.10138,273350.215,200,1000,10035.788,-195834.112,2758.775006,-9.90896101,0.027631746,-1.03E-05,-9.05E-09,5.89E-12,18333.4416,81.8588939,1
silicon dihydride dibromide,SiH2Br2,g,SI  1.00H   2.00BR  2.00    0.00    0.00,0,189.90938,-190375.706,300,1000,0,0,0,2.0007427,0.030282631,-4.47E-05,3.44E-08,-1.05E-11,-24507.507,18.5667366,1
silicon dihydride dichloride,SiH2Cl2,g,SI  1.00H   2.00CL  2.00    0.00    0.00,0,101.00678,-320501.804,300,1000,0,0,0,1.0264938,0.033013589,-4.80E-05,3.62E-08,-1.09E-11,-39963.387,20.6288573,1
silicon dihydride difluoride,SiH2F2,g,SI  1.00H   2.00F   2.00    0.00    0.00,0,68.0981864,-790797.565,300,1000,0,0,0,0.19375998,0.03007988,-3.59E-05,2.27E-08,-5.92E-12,-96230.327,22.8607536,1
silicon dihydride diiodide,SiH2I2,g,SI  1.00H   2.00I   2.00    0.00    0.00,0,283.91032,-38073.923,300,1000,0,0,0,2.6562813,0.028626176,-4.30E-05,3.37E-08,-1.05E-11,-6325.2612,17.2709251,1
silicon trihydride,SiH3,g,SI  1.00H   3.00    0.00    0.00    0.00,0,31.10932,204357.366,200,1000,10276.989,4341.14282,227.7185085,0.650825035,0.012214386,-4.35E-06,-1.77E-09,1.18E-12,22599.93826,19.68347482,1
silicon trihydride monobromide,SiH3Br,g,SI  1.00H   3.00BR  1.00    0.00    0.00,0,111.01332,-78242.643,300,1000,0,0,0,1.0060335,0.025307876,-3.04E-05,2.11E-08,-6.21E-12,-10605.36,19.4675446,1
silicon trihydride monochloride,SiH3Cl,g,SI  1.00H   3.00CL  1.00    0.00    0.00,0,66.56202,-141841.392,300,1000,0,0,0,0.58307985,0.026161728,-3.09E-05,2.09E-08,-6.02E-12,-18161.979,20.2365379,1
silicon trihydride monofluoride,SiH3F,g,SI  1.00H   3.00F   1.00    0.00    0.00,0,50.1077232,-376571.11,300,1000,0,0,0,0.37369726,0.023371036,-2.19E-05,1.14E-08,-2.62E-12,-46268.676,20.4541298,1
silicon trihydride moniodide,SiH3I,g,SI  1.00H   3.00I   1.00    0.00    0.00,0,158.01379,-2091.662,300,1000,0,0,0,1.365932,0.024592575,-3.00E-05,2.12E-08,-6.35E-12,-1525.8355,18.6403979,1
silicon tetrahydride,SiH4,g,SI  1.00H   4.00    0.00    0.00    0.00,0,32.11726,34700,200,1000,10535.001,78730.7459,-552.622091,2.49902928,0.014420919,-8.47E-06,2.73E-09,-5.44E-13,6269.73134,4.96500005,1
silicon moniodide,SiI,g,SI  1.00I   1.00    0.00    0.00    0.00,0,154.98997,262953.589,200,1000,9941.289,96614.2672,-1598.80895,12.5207097,-0.016338683,1.75E-05,-9.66E-09,2.18E-12,37915.7884,-41.4480171,1
silicon diiodide,SiI2,g,SI  1.00I   2.00    0.00    0.00    0.00,0,281.89444,92470,200,1000,0,0,0,4.32155105,0.014427338,-3.11E-05,2.98E-08,-1.06E-11,9412.18202,10.8178567,1
silicon mononitride,SiN,g,SI  1.00N   1.00    0.00    0.00    0.00,0,42.09224,403668.437,200,1000,8736.137,-14646.72152,137.4993497,3.67850858,-0.006158499,2.31E-05,-2.29E-08,7.40E-12,46732.1299,6.49456554,1
