Name,Formula,State,Formula-Raw,Phase-Flag,Molecular-Weight,hf298,T_low,T_high,dh298_0,a1,a2,a3,a4,a5,a6,a7,b1,b2,eq
dinitrogen dihydride,N2H2,g,N   2.00H   2.00    0.00    0.00    0.00,0,30.02936,211858.756,1000,6000,9996.961,6217567.87,-17539.52096,20.22730509,-0.00097573,-4.21E-07,1.12E-10,-7.63E-15,137415.2574,-119.9559128,1
NH2NO2,N2H2O2,g,N   2.00H   2.00O   2.00    0.00    0.00,0,62.02816,-26000,1000,6000,12163.853,1654040.575,-8125.22088,20.21742772,-0.001244292,2.12E-07,-1.95E-11,7.44E-16,42308.2258,-101.619016,1
dinitrogen tetrahydride,N2H4,g,N   2.00H   4.00    0.00    0.00    0.00,0,32.04524,95180,1000,6000,11449.304,3293486.7,-11998.50628,21.04406814,-0.001399382,1.93E-07,-1.32E-11,3.17E-16,83484.337,-115.5750987,1
dinitrogen monoxide,N2O,g,N   2.00O   1.00    0.00    0.00    0.00,0,44.01288,81600,1000,6000,9580.935,343844.804,-2404.557558,9.12563622,-0.000540167,1.32E-07,-1.41E-11,6.38E-16,21986.32638,-31.47804743,1
dinitrogen trioxide,N2O3,g,N   2.00O   3.00    0.00    0.00    0.00,0,76.01168,86630.595,1000,6000,17120.855,778388.186,-4483.02466,16.66668024,-0.002062144,5.31E-07,-6.19E-11,2.69E-15,33609.1245,-67.3921223,1
dinitrogen tetroxide,N2O4,g,N   2.00O   4.00    0.00    0.00    0.00,0,92.01108,11110.919,1000,6000,16741.231,-458284.376,-1604.749805,16.74102133,-0.000509139,1.14E-07,-1.32E-11,5.98E-16,4306.90052,-65.6945025,1
dinitrogen pentoxide,N2O5,g,N   2.00O   5.00    0.00    0.00    0.00,0,108.01048,13300,1000,6000,20797.425,-53255.7896,-3109.277389,20.36088958,-0.00099599,2.40E-07,-3.06E-11,1.50E-15,13369.57281,-82.9862323,1
trinitrogen,N3,g,N   3.00    0.00    0.00    0.00    0.00,0,42.02022,436000,1000,6000,9570.906,252926.4658,-2362.876591,9.13526713,-0.000621287,1.32E-07,-1.48E-11,6.72E-16,64126.9539,-31.35825545,1
trinitrogen monohydride,N3H,g,N   3.00H   1.00    0.00    0.00    0.00,0,43.02816,294000,1000,6000,10947.183,1170469.241,-5102.45199,12.7828891,-0.000840949,1.59E-07,-1.51E-11,6.10E-16,64283.4447,-55.1311869,1
sodium,Na,g,NA  1.00    0.00    0.00    0.00    0.00,0,22.98977,107500,1000,6000,6197.428,952572.338,-2623.807254,5.16259662,-0.001210219,2.31E-07,-1.25E-11,7.23E-16,29129.63564,-15.19717061,1
sodium aluminum tetrafluoride,NaAlF4,g,NA  1.00AL  1.00F   4.00    0.00    0.00,0,125.9649208,-1840979.855,1000,5000,0,0,0,14.271553,0.001980019,-8.82E-07,1.73E-10,-1.25E-14,-226123.47,-41.27551799,1
sodium borate,NaBO2,g,NA  1.00B   1.00O   2.00    0.00    0.00,0,65.79957,-648530.975,1000,5000,0,0,0,7.496525,0.002630986,-1.10E-06,2.05E-10,-1.42E-14,-80578.591,-9.446301764,1
sodium bromide,NaBr,g,NA  1.00BR  1.00    0.00    0.00    0.00,0,102.89377,-143931.769,1000,5000,0,0,0,4.4433135,0.000157837,-2.80E-08,5.38E-12,-3.81E-16,-18659.489,3.608582159,1
sodium monocarbide mononitride,NaCN,g,NA  1.00C   1.00N   1.00    0.00    0.00,0,49.00721,94271.689,1000,5000,0,0,0,5.7989775,0.001682795,-6.74E-07,1.22E-10,-8.30E-15,9493.3444,-4.344278713,1
sodium chloride,NaCl,g,NA  1.00CL  1.00    0.00    0.00    0.00,0,58.44247,-181412.211,1000,5000,0,0,0,4.4282931,0.000156272,-2.81E-08,4.72E-12,-2.88E-16,-23170.9,2.300974641,1
sodium fluoride,NaF,g,NA  1.00F   1.00    0.00    0.00    0.00,0,41.9881732,-290453,1000,6000,0,0,0,4.33376796,0.000256808,-6.94E-08,1.20E-11,-7.49E-16,-36279.7872,1.300463611,1
sodium hydride,NaH,g,NA  1.00H   1.00    0.00    0.00    0.00,0,23.99771,124260.983,1000,5000,0,0,0,3.8130579,0.000856438,-3.12E-07,5.85E-11,-4.05E-15,13683.062,0.484168212,1
sodium iodide,NaI,g,NA  1.00I   1.00    0.00    0.00    0.00,0,149.89424,-89120.307,1000,5000,0,0,0,4.458457,0.000142413,-1.69E-08,3.90E-12,-2.80E-16,-12066.843,4.47595877,1
sodium oxide,NaO,g,NA  1.00O   1.00    0.00    0.00    0.00,0,38.98917,83684.358,1000,5000,0,0,0,4.3924158,0.000213206,-4.52E-08,7.98E-12,-5.17E-16,8711.8995,2.388089707,1
sodium hydroxide,NaOH,g,NA  1.00O   1.00H   1.00    0.00    0.00,0,39.99711,-191000,1000,6000,11396,875381.549,-2342.521554,7.97847644,0.000101642,-6.27E-08,1.02E-11,-5.71E-16,-9509.85648,-22.02315202,1
disodium,Na2,g,NA  2.00    0.00    0.00    0.00    0.00,0,45.97954,142043.125,1000,6000,0,0,0,5.962019,-0.001060495,-4.39E-07,3.05E-10,-3.39E-14,14999.0927,-6.69613634,1
sodium dicarbide dinitride,Na2C2N2,g,NA  2.00C   2.00N   2.00    0.00    0.00,0,98.01442,-8776.984,1000,5000,0,0,0,12.572786,0.003394732,-1.36E-06,2.47E-10,-1.68E-14,-5049.1021,-31.0742162,1
sodium chloride,Na2Cl2,g,NA  2.00CL  2.00    0.00    0.00    0.00,0,116.88494,-566077.384,1000,5000,0,0,0,9.8262001,0.000191848,-8.16E-08,1.53E-11,-1.06E-15,-71077.149,-17.03610085,1
sodium fluoride,Na2F2,g,NA  2.00F   2.00    0.00    0.00    0.00,0,83.9763464,-846432.824,1000,5000,0,0,0,9.433553,0.000636116,-2.76E-07,5.29E-11,-3.73E-15,-104801.14,-19.75299185,1
sodium oxide,Na2O,g,NA  2.00O   1.00    0.00    0.00    0.00,0,61.97894,-41417.546,1000,5000,0,0,0,7.1470582,0.000398331,-1.74E-07,3.36E-11,-2.38E-15,-7219.1261,-9.634810513,1
sodium dioxide dihydride,Na2O2H2,g,NA  2.00O   2.00H   2.00    0.00    0.00,0,79.99422,-624000,1000,6000,19346.141,1675692.516,-4704.86732,16.97338722,0.000196174,-1.24E-07,2.03E-11,-1.13E-15,-48562.8075,-68.13442902,1
sodium sulfate,Na2SO4,g,NA  2.00S   1.00O   4.00    0.00    0.00,0,142.04314,-1033641.566,1000,5000,0,0,0,15.206128,0.004298426,-1.90E-06,3.72E-10,-2.68E-14,-129673.57,-47.65692166,1
niobium,Nb,g,NB  1.00    0.00    0.00    0.00    0.00,0,92.90638,723113.099,1000,6000,8354.099,-1096553.196,2546.650713,2.236054882,-0.001280029,8.46E-07,-1.49E-10,8.71E-15,68791.2455,13.9816903,1
niobium chloride,NbCl5,g,NB  1.00CL  5.00    0.00    0.00    0.00,0,270.16988,-703330,1000,6000,26343.163,-156381.6638,-44.5052128,16.0354463,-1.49E-05,3.42E-09,-4.04E-13,1.92E-17,-89628.1512,-43.7458344,1
